,Company,Specific Bean Origin,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Broad Bean Origin,price(100g)
1578,Starchild,Rio Tuma,2015,70.0,U.S.A.,60.0,Trinitario (Amelonado),Nicaragua,105000.0
1579,Starchild,Sambirano Valley,2015,70.0,U.S.A.,60.0,Trinitario,Madagascar,105000.0
1580,Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",2012,68.0,Switzerland,55.0,Trinitario,Brazil,93500.0
1581,Stella (aka Bernrain),India,2011,72.0,Switzerland,65.0,Blend,India,117000.0
1582,Stone Grindz,"Ecuador, Midnight Dark",2014,84.0,U.S.A.,70.0,Blend,Ecuador,147000.0
1583,Stone Grindz,"Ecuador, Twilght Dark",2014,70.0,U.S.A.,70.0,Blend,Ecuador,122500.0
1584,StRita Supreme,"Samar, East Visayas region",2012,65.0,U.S.A.,50.0,Blend,Philippines,81250.0
1585,StRita Supreme,"Samar, East Visayas region",2012,70.0,U.S.A.,50.0,Blend,Philippines,87500.0
1586,StRita Supreme,"Samar, East Visayas region",2012,75.0,U.S.A.,55.0,Blend,Philippines,103125.0
1587,Sublime Origins,Sambirano,2013,67.0,U.S.A.,55.0,Trinitario,Madagascar,92125.0
1588,Sublime Origins,Moho Valley,2013,78.0,U.S.A.,65.0,Trinitario,Belize,126750.0
1589,Summerbird,Peru,2016,61.0,Denmark,50.0,"Criollo, Trinitario",Peru,76250.0
1590,Summerbird,Peru,2016,71.0,Denmark,60.0,"Criollo, Trinitario",Peru,106500.0
1591,Suruca Chocolate,Venezuela,2016,70.0,Venezuela,55.0,Blend,Venezuela,96250.0
1592,Suruca Chocolate,Venezuela,2016,60.0,Venezuela,60.0,Blend,Venezuela,90000.0
1593,Svenska Kakaobolaget,Sri Lanka,2015,70.0,Sweden,55.0,"Criollo, Trinitario",Sri Lanka,96250.0
1594,Szanto Tibor,Nacional,2015,70.0,Hungary,65.0,Blend,Ecuador,113750.0
1595,Szanto Tibor,Baracoa,2015,88.0,Hungary,65.0,Trinitario,Cuba,143000.0
1596,Szanto Tibor,Ambolikapiky,2015,70.0,Hungary,65.0,Trinitario,Madagascar,113750.0
1597,Szanto Tibor,"Winak, Sumaco",2015,70.0,Hungary,75.0,Forastero (Nacional),Ecuador,131250.0
1598,Szanto Tibor,"Ben Tre, Mekong Delta",2015,70.0,Hungary,65.0,Trinitario,Vietnam,113750.0
1599,Szanto Tibor,"Fazenda Sempre Firme, Bahia",2015,70.0,Hungary,70.0,Forastero (Parazinho),Brazil,122500.0
1600,Szanto Tibor,Porcelana,2014,70.0,Hungary,70.0,Criollo,Venezuela,122500.0
1601,Szanto Tibor,Baracoa,2014,70.0,Hungary,75.0,Trinitario,Cuba,131250.0
1602,Szanto Tibor,"Autumn, Primary Harvest, 2012",2013,70.0,Hungary,70.0,Criollo,Madagascar,122500.0
1603,Szanto Tibor,"Spring, Secondary Harvest, 2012",2013,70.0,Hungary,70.0,Criollo,Madagascar,122500.0
1604,Szanto Tibor,Cacao Blanco,2013,70.0,Hungary,65.0,Blend,Nicaragua,113750.0
1605,Szanto Tibor,Santo Domingo,2012,70.0,Hungary,65.0,Blend,Dominican Republic,113750.0
1606,Szanto Tibor,Millot Plantation,2012,70.0,Hungary,65.0,Blend,Madagascar,113750.0
1607,Szanto Tibor,"Ayacucho, ""El Guinacho""",2012,70.0,Hungary,75.0,Blend,Peru,131250.0
1608,Szanto Tibor,Crudo,2011,70.0,Hungary,60.0,Blend,Venezuela,105000.0
1609,Tabal,Costa Rica,2013,70.0,U.S.A.,55.0,Blend,Costa Rica,96250.0
1610,Tabal,Dominican Republic,2013,70.0,U.S.A.,55.0,Blend,Dominican Republic,96250.0
1611,Tabal,"Chiapas, Lacandon Jungle",2013,70.0,U.S.A.,50.0,Blend,Mexico,87500.0
1612,Tabal,Peru,2013,70.0,U.S.A.,60.0,Blend,Peru,105000.0
1613,Tablette (aka Vanillabeans),Colombia,2015,70.0,Japan,60.0,Blend,Colombia,105000.0
1614,Tablette (aka Vanillabeans),Papua,2015,62.0,Japan,65.0,Blend,Papua New Guinea,100750.0
1615,Tablette (aka Vanillabeans),Vietnam,2015,60.0,Japan,65.0,Trinitario,Vietnam,97500.0
1616,Tablette (aka Vanillabeans),Trinidad,2015,77.0,Japan,55.0,Trinitario,Trinidad,105875.0
1617,Tan Ban Skrati,"Paramaribo, batch 20160043-01",2016,70.0,Suriname,65.0,Trinitario,Suriname,113750.0
1618,Taza,Belize,2014,68.0,U.S.A.,60.0,Trinitario,Belize,102000.0
1619,Taza,Alto Beni,2011,87.0,U.S.A.,65.0,Blend,Bolivia,141375.0
1620,Taza,Chiapan,2009,75.0,U.S.A.,55.0,Blend,Mexico,103125.0
1621,Taza,"Dark, Stone Ground",2007,70.0,U.S.A.,60.0,Blend,Dominican Republic,105000.0
1622,TCHO,West Africa,2016,62.0,U.S.A.,40.0,Forastero,West Africa,62000.0
1623,TCHO,Peru- Ecuador,2012,99.0,U.S.A.,65.0,Blend,"Peru, Ecuador",160875.0
1624,TCHO,TCHOPro 60.5,2009,60.0,U.S.A.,55.0,Blend,Other,82500.0
1625,TCHO,TCHOPro 68,2009,68.0,U.S.A.,60.0,Blend,Other,102000.0
1626,TCHO,Chocolatey-beta,2008,70.0,U.S.A.,50.0,Forastero,Ghana,87500.0
1627,TCHO,Fruity-beta,2008,70.0,U.S.A.,50.0,Blend,Peru,87500.0
1628,TCHO,Citrus-beta,2008,70.0,U.S.A.,55.0,Blend,Madagascar,96250.0
1629,TCHO,Nutty-beta,2008,70.0,U.S.A.,50.0,Blend,Peru,87500.0
1630,Tejas,Concepcion,2012,70.0,U.S.A.,55.0,Blend,Madagascar,96250.0
1631,Tejas,Bayou Blend,2012,70.0,U.S.A.,60.0,Blend,"Ecuador, Mad., PNG",105000.0
1632,Tejas,Aranama,2012,70.0,U.S.A.,60.0,Blend,Papua New Guinea,105000.0
1633,Tejas,Presidio,2012,70.0,U.S.A.,70.0,Blend,Dominican Republic,122500.0
1634,Tejas,"La Bahia, w/ cane juice",2012,70.0,U.S.A.,65.0,Blend,Ecuador,113750.0
1635,Tejas,Capistrano,2012,70.0,U.S.A.,40.0,Blend,Peru,70000.0
1636,Tejas,"La Bahia, w/ cane sugar",2012,70.0,U.S.A.,65.0,Blend,Ecuador,113750.0
1637,Tejas,San Jose,2012,70.0,U.S.A.,55.0,Blend,Bolivia,96250.0
1638,Tejas,Capistrano*,2012,70.0,U.S.A.,60.0,Blend,Madagascar,105000.0
1639,Tejas,Espada,2012,70.0,U.S.A.,65.0,Blend,Mexico,113750.0
1640,Tejas,Espada,2012,70.0,U.S.A.,55.0,Blend,Brazil,96250.0
1641,Tejas,Concepcion*,2012,80.0,U.S.A.,60.0,Blend,Venezuela,120000.0
1642,Tejas,San Jose,2012,67.0,U.S.A.,65.0,Blend,Bolivia,108875.0
1643,Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",2012,70.0,U.S.A.,70.0,Forastero (Parazinho),Brazil,122500.0
1644,Terroir,Peru,2015,70.0,U.S.A.,55.0,Blend,Peru,96250.0
1645,Terroir,Belize,2015,70.0,U.S.A.,75.0,Trinitario,Belize,131250.0
1646,Terroir,Madagascar,2015,70.0,U.S.A.,75.0,Trinitario,Madagascar,131250.0
1647,Terroir,Ecuador,2015,70.0,U.S.A.,65.0,Blend,Ecuador,113750.0
1648,Terroir,Oko Caribe,2015,70.0,U.S.A.,70.0,Blend,Domincan Republic,122500.0
1649,Terroir,Guatemala,2015,70.0,U.S.A.,75.0,Trinitario,Guatemala,131250.0
1650,Terroir,Ecuador,2014,77.0,U.S.A.,65.0,Blend,Ecuador,125125.0
1651,Terroir,Madagascar,2014,67.0,U.S.A.,75.0,Trinitario,Madagascar,125625.0
1652,Terroir,Uganda,2014,73.0,U.S.A.,75.0,Forastero,Uganda,136875.0
1653,The Barn,Peru,2015,70.0,Sweden,60.0,Blend,Peru,105000.0
1654,Theo,Congo w/ nibs,2012,65.0,U.S.A.,65.0,Forastero,Congo,105625.0
1655,Theo,Madagascar,2007,65.0,U.S.A.,70.0,Trinitario,Madagascar,113750.0
1656,Theo,Ivory Coast,2007,75.0,U.S.A.,50.0,Blend,Ivory Coast,93750.0
1657,Theo,"Ghana, Kumasi",2007,84.0,U.S.A.,60.0,Forastero,Ghana,126000.0
1658,Theo,"Venezuela; Barinos, Merida, Tachron",2007,91.0,U.S.A.,40.0,Blend,Venezuela,91000.0
1659,Theo,"Ghana, Panama, Ecuador",2007,75.0,U.S.A.,60.0,Blend,"Ghana, Panama, Ecuador",112500.0
1660,Theobroma,"Piura Select, Cacao Blanc",2015,70.0,Japan,65.0,Blend,Peru,113750.0
1661,Timo A. Meyer,"Belize, med roast",2016,72.0,Germany,75.0,"Trinitario, TCGA",Belize,135000.0
1662,To'ak (Ecuatoriana),Manabi,2014,81.0,Ecuador,65.0,Forastero (Nacional),Ecuador,131625.0
1663,Tobago Estate (Pralus),"Roxborough, Tobago",2012,70.0,France,80.0,Trinitario,Tobago,140000.0
1664,Tocoti,"Wild Bolivian, Jungle Love",2012,77.0,U.S.A.,60.0,Criollo,Bolivia,115500.0
1665,Tocoti,Venezuela,2011,72.0,U.S.A.,55.0,Blend,Venezuela,99000.0
1666,Tocoti,Dominican Republic,2011,74.0,U.S.A.,60.0,Blend,Dominican Republic,111000.0
1667,Treehouse,Conacado,2014,72.0,U.S.A.,60.0,Blend,Dominican Republic,108000.0
1668,Tsara (Cinagra),"Ambanja, Tsara Valley",2011,72.0,Madagascar,70.0,Blend,Madagascar,126000.0
1669,twenty-four blackbirds,Oko Caribe,2015,75.0,U.S.A.,55.0,Blend,Domincan Republic,103125.0
1670,twenty-four blackbirds,"Cedeno, lot 271",2015,75.0,U.S.A.,70.0,Blend,Ecuador,131250.0
1671,twenty-four blackbirds,Madagascar,2014,75.0,U.S.A.,70.0,Trinitario,Madagascar,131250.0
1672,twenty-four blackbirds,Dominican Republic,2013,68.0,U.S.A.,65.0,Blend,Dominican Republic,110500.0
1673,twenty-four blackbirds,Palos Blancos,2013,75.0,U.S.A.,50.0,Blend,Bolivia,93750.0
1674,twenty-four blackbirds,Dominican Republic,2011,73.0,U.S.A.,55.0,Blend,Dominican Republic,100375.0
1675,Two Ravens,Peru,2016,60.0,U.S.A.,60.0,Criollo,Peru,90000.0
1676,Un Dimanche A Paris,Dominican Republic,2011,63.0,France,75.0,Blend,Dominican Republic,118125.0
1677,Undone,Matagalpa,2014,74.0,U.S.A.,55.0,Blend,Nicaragua,101750.0
1678,Undone,Nourish,2014,70.0,U.S.A.,60.0,Blend,Dominican Republic,105000.0
1679,Upchurch,"Madagascar, Sassy Bar",2016,72.0,U.S.A.,60.0,Trinitario,Madagascar,108000.0
1680,Upchurch,"Tanzania, Party Bar",2016,72.0,U.S.A.,65.0,Blend,Tanzania,117000.0
1681,Urzi,"Sur del Lago, Merida",2014,65.0,Italy,65.0,Trinitario,Venezuela,105625.0
1682,Valrhona,"Piura, Illanka, Quemazon",2015,63.0,France,80.0,Blend,Peru,126000.0
1683,Valrhona,"Andoa, Grand Cru blend",2013,70.0,France,70.0,Blend,Other,122500.0
1684,Valrhona,"Loma Sotavento, 2013",2013,64.0,France,70.0,Blend,Dominican Republic,112000.0
1685,Valrhona,"Otucan, Grand Cru",2012,69.0,France,80.0,Blend,Venezuela,138000.0
1686,Valrhona,Caraque,2011,56.0,France,65.0,Blend,Other,91000.0
1687,Valrhona,"Porcelana, Pedegral",2011,64.0,France,80.0,Criollo,Venezuela,128000.0
1688,Valrhona,Tainori,2009,64.0,France,75.0,Blend,Dominican Republic,120000.0
1689,Valrhona,Alpaco,2009,66.0,France,75.0,Blend,Ecuador,123750.0
1690,Valrhona,Nyangbo,2009,68.0,France,70.0,Forastero,Ghana,119000.0
1691,Valrhona,Araguani,2007,72.0,France,60.0,Blend,"Venezuela, Carribean",108000.0
1692,Valrhona,Chuao 2002 P.,2007,65.0,France,75.0,Trinitario,Venezuela,121875.0
1693,Valrhona,Manjari,2007,64.0,France,80.0,"Criollo, Trinitario",Madagascar,128000.0
1694,Valrhona,Le Noir Extra Amer,2007,85.0,France,30.0,Blend,Other,63750.0
1695,Valrhona,Abinao,2007,85.0,France,50.0,Forastero,West Africa,106250.0
1696,Valrhona,Le Noir Amer,2007,71.0,France,55.0,Forastero,West Africa,97625.0
1697,Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",2007,64.0,France,65.0,Criollo (Porcelana),Venezuela,104000.0
1698,Valrhona,Caraibe,2006,66.0,France,60.0,Trinitario,Carribean,99000.0
1699,Valrhona,Guanaja,2006,70.0,France,80.0,"Criollo, Trinitario",South America,140000.0
1700,Valrhona,Gran Couva 2005 P.,2006,64.0,France,50.0,Trinitario,Trinidad,80000.0
1701,Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",2006,64.0,France,60.0,Criollo (Porcelana),Venezuela,96000.0
1702,Valrhona,"Sambirano, Ampamakia 2005, Millot P.",2006,64.0,France,70.0,Trinitario,Madagascar,112000.0
1703,Vanleer (Barry Callebaut),Manhattan,2012,72.0,U.S.A.,50.0,Forastero,Ghana,90000.0
1704,Vanleer (Barry Callebaut),Napa,2012,65.0,U.S.A.,55.0,Forastero,Ghana,89375.0
1705,Vao Vao (Chocolaterie Robert),Madagascar,2009,72.0,Madagascar,55.0,Trinitario,Madagascar,99000.0
1706,Vao Vao (Chocolaterie Robert),Madagascar,2009,76.0,Madagascar,55.0,Trinitario,Madagascar,104500.0
1707,Vao Vao (Chocolaterie Robert),Madagascar,2009,80.0,Madagascar,55.0,Trinitario,Madagascar,110000.0
1708,Vao Vao (Chocolaterie Robert),Madagascar,2009,70.0,Madagascar,60.0,Trinitario,Madagascar,105000.0
1709,Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,2009,68.0,Madagascar,60.0,Trinitario,Madagascar,102000.0
1710,Vao Vao (Chocolaterie Robert),Madagascar,2009,64.0,Madagascar,65.0,Trinitario,Madagascar,104000.0
1711,Vicuna,Palos Blancos,2015,70.0,U.S.A.,65.0,Blend,Bolivia,113750.0
1712,Vicuna,Palos Blancos + nibs,2015,70.0,U.S.A.,65.0,Blend,Bolivia,113750.0
1713,Videri,Dominican Republic,2014,90.0,U.S.A.,65.0,Blend,Dominican Republic,146250.0
1714,Videri,Trinidad,2014,75.0,U.S.A.,70.0,Trinitario,Trinidad,131250.0
1715,Videri,Mindo,2014,75.0,U.S.A.,70.0,Blend,Ecuador,131250.0
1716,Videri,Dark,2013,90.0,U.S.A.,75.0,Blend,Central and S. America,168750.0
1717,Videri,Classic,2012,70.0,U.S.A.,65.0,Blend,Central and S. America,113750.0
1718,Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",2012,70.0,France,70.0,Trinitario,Vietnam,122500.0
1719,Vintage Plantations,San Martin,2014,75.0,U.S.A.,60.0,Blend,Peru,112500.0
1720,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",2007,100.0,U.S.A.,40.0,Forastero (Arriba),Ecuador,100000.0
1721,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",2007,90.0,U.S.A.,40.0,Forastero (Arriba),Ecuador,90000.0
1722,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",2007,75.0,U.S.A.,60.0,Forastero (Arriba),Ecuador,112500.0
1723,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",2007,65.0,U.S.A.,60.0,Forastero (Arriba),Ecuador,97500.0
1724,Violet Sky,Sambirano Valley,2015,77.0,U.S.A.,55.0,Trinitario,Madagascar,105875.0
1725,Violet Sky,Moho River Valley,2015,77.0,U.S.A.,60.0,"Criollo, Trinitario",Belize,115500.0
1726,Violet Sky,Cuyagua,2015,77.0,U.S.A.,60.0,Criollo,Venezuela,115500.0
1727,Violet Sky,Peru,2015,77.0,U.S.A.,65.0,"Criollo, Trinitario",Peru,125125.0
1728,Violet Sky,Cahabon,2015,77.0,U.S.A.,55.0,Trinitario,Guatemala,105875.0
1729,Vivra,Peru,2016,70.0,U.S.A.,50.0,Blend,Peru,87500.0
1730,Vivra,Ocumare,2016,70.0,U.S.A.,50.0,Blend,Venezuela,87500.0
1731,Vivra,Dominican Republic,2016,70.0,U.S.A.,60.0,Blend,Domincan Republic,105000.0
1732,Wellington Chocolate Factory,Conacado,2016,70.0,New Zealand,70.0,Trinitario,Dominican Republic,122500.0
1733,Wellington Chocolate Factory,"Piura Blanco, Norandino",2016,70.0,New Zealand,70.0,Blend,Peru,122500.0
1734,Whittakers,Ghana,2011,72.0,New Zealand,50.0,Forastero,Ghana,90000.0
1735,Wilkie's Organic,Amazonas,2013,75.0,Ireland,50.0,Criollo,Peru,93750.0
1736,Wilkie's Organic,Amazonas,2013,89.0,Ireland,55.0,Criollo,Peru,122375.0
1737,Wilkie's Organic,Tumbes,2013,75.0,Ireland,65.0,Criollo,Peru,121875.0
1738,Wilkie's Organic,Amazonas w/ nibs,2013,75.0,Ireland,55.0,Criollo,Peru,103125.0
1739,Willie's Cacao,Los Llanos,2016,70.0,U.K.,80.0,Blend,Colombia,140000.0
1740,Willie's Cacao,Los Llanos,2014,88.0,U.K.,60.0,Trinitario,Colombia,132000.0
1741,Willie's Cacao,"Java, Indonesian Black",2013,100.0,U.K.,45.0,Blend,Indonesia,112500.0
1742,Willie's Cacao,Sambirano,2010,71.0,U.K.,60.0,Trinitario,Madagascar,106500.0
1743,Willie's Cacao,Hacienda Las Trincheras,2010,72.0,U.K.,70.0,Blend,Venezuela,126000.0
1744,Willie's Cacao,Java,2010,69.0,U.K.,75.0,Blend,Indonesia,129375.0
1745,Willie's Cacao,San Martin,2009,70.0,U.K.,60.0,Blend,Peru,105000.0
1746,Willie's Cacao,Rio Caribe,2009,72.0,U.K.,65.0,Trinitario,Venezuela,117000.0
1747,Wm,"Guasare, Zulia Prov., 2015, batch 124",2016,74.0,U.S.A.,60.0,Criollo,Venezuela,111000.0
1748,Wm,"Wild Beniano, 2016, batch 128, Heirloom",2016,76.0,U.S.A.,70.0,Blend,Bolivia,133000.0
1749,Wm,"Ghana, 2013, batch 129",2016,75.0,U.S.A.,75.0,Blend,Ghana,140625.0
1750,Woodblock,"Maranon, Cajamarca",2014,70.0,U.S.A.,60.0,Forastero (Nacional),Peru,105000.0
1751,Woodblock,"Camino Verde P., Balao, Guayas",2013,70.0,U.S.A.,65.0,Blend,Ecuador,113750.0
1752,Woodblock,Gran Couva,2013,70.0,U.S.A.,70.0,Trinitario,Trinidad,122500.0
1753,Woodblock,Ecuador,2012,70.0,U.S.A.,50.0,Blend,Ecuador,87500.0
1754,Woodblock,Costa Rica,2012,70.0,U.S.A.,60.0,Blend,Costa Rica,105000.0
1755,Woodblock,Sambirano,2012,70.0,U.S.A.,65.0,Trinitario,Madagascar,113750.0
1756,Woodblock,Ocumare,2011,70.0,U.S.A.,80.0,Blend,Venezuela,140000.0
1757,Woodblock,La Red,2011,70.0,U.S.A.,70.0,Blend,Dominican Republic,122500.0
1758,Xocolat,Hispaniola,2013,66.0,Domincan Republic,60.0,Blend,Dominican Republic,99000.0
1759,Xocolla,"Sambirano, batch 170102",2017,70.0,U.S.A.,55.0,Blend,Madagascar,96250.0
1760,Xocolla,"Hispaniola, batch 170104",2017,70.0,U.S.A.,50.0,Blend,Dominican Republic,87500.0
1761,Zak's,"Papua New Guinea, Batch 2",2015,70.0,U.S.A.,60.0,Blend,Papua New Guinea,105000.0
1762,Zak's,"Dominican Republic, Batch D2",2015,70.0,U.S.A.,65.0,Blend,Domincan Republic,113750.0
1763,Zak's,"Madagascar, Batch 2",2015,70.0,U.S.A.,65.0,Trinitario,Madagascar,113750.0
1764,Zak's,"Peru, Batch 1",2015,70.0,U.S.A.,65.0,Blend,Peru,113750.0
1765,Zak's,"Belize, Batch 2",2015,70.0,U.S.A.,70.0,Trinitario,Belize,122500.0
1766,Zak's,"House Blend, Batch 2",2015,60.0,U.S.A.,60.0,Blend,Other,90000.0
1767,Zart Pralinen,"Millot P., Ambanja",2016,70.0,Austria,70.0,"Criollo, Trinitario",Madagascar,122500.0
1768,Zart Pralinen,UNOCACE,2016,70.0,Austria,55.0,Nacional (Arriba),Ecuador,96250.0
1769,Zart Pralinen,San Juan Estate,2016,85.0,Austria,55.0,Trinitario,Trinidad,116875.0
1770,Zart Pralinen,"Kakao Kamili, Kilombero Valley",2016,85.0,Austria,60.0,"Criollo, Trinitario",Tanzania,127500.0
1771,Zart Pralinen,"Kakao Kamili, Kilombero Valley",2016,70.0,Austria,70.0,"Criollo, Trinitario",Tanzania,122500.0
1772,Zart Pralinen,"San Juan Estate, Gran Couva",2016,78.0,Austria,70.0,Trinitario,Trinidad,136500.0
1773,Zokoko,Guadalcanal,2016,78.0,Australia,75.0,Blend,Solomon Islands,146250.0
1774,Zokoko,Goddess Blend,2016,65.0,Australia,65.0,Blend,Other,105625.0
1775,Zokoko,Alto Beni,2011,68.0,Australia,70.0,Blend,Bolivia,119000.0
1776,Zokoko,Tokiala,2011,66.0,Australia,70.0,Trinitario,Papua New Guinea,115500.0
1777,Zokoko,"Tranquilidad, Baures",2011,72.0,Australia,75.0,Blend,Bolivia,135000.0
1778,Zotter,Raw,2014,80.0,Austria,55.0,Blend,Other,110000.0
1779,Zotter,"Bocas del Toro, Cocabo Co-op",2012,72.0,Austria,70.0,Blend,Panama,126000.0
1780,Zotter,Amazonas Frucht,2012,65.0,Austria,70.0,Blend,Other,113750.0
1781,Zotter,"Satipo Pangoa region, 16hr conche",2012,70.0,Austria,60.0,Criollo (Amarru),Peru,105000.0
1782,Zotter,"Satipo Pangoa region, 20hr conche",2012,70.0,Austria,70.0,Criollo (Amarru),Peru,122500.0
1783,Zotter,"Loma Los Pinos, Yacao region, D.R.",2012,62.0,Austria,75.0,Blend,Dominican Republic,116250.0
1784,Zotter,El Oro,2012,75.0,Austria,60.0,Forastero (Nacional),Ecuador,112500.0
1785,Zotter,Huiwani Coop,2012,75.0,Austria,60.0,"Criollo, Trinitario",Papua New Guinea,112500.0
1786,Zotter,El Ceibo Coop,2012,90.0,Austria,65.0,Blend,Bolivia,146250.0
1787,Zotter,Santo Domingo,2012,70.0,Austria,75.0,Blend,Dominican Republic,131250.0
1788,Zotter,"Kongo, Highlands",2012,68.0,Austria,65.0,Forastero,Congo,110500.0
1789,Zotter,"Indianer, Raw",2012,58.0,Austria,70.0,Blend,Other,101500.0
1790,Zotter,Peru,2011,70.0,Austria,75.0,Blend,Peru,131250.0
1791,Zotter,Congo,2011,65.0,Austria,60.0,Forastero,Congo,97500.0
1792,Zotter,Kerala State,2011,65.0,Austria,70.0,Forastero,India,113750.0
1793,Zotter,Kerala State,2011,62.0,Austria,65.0,Blend,India,100750.0
1794,Zotter,"Brazil, Mitzi Blue",2010,65.0,Austria,60.0,Blend,Brazil,97500.0
